sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
9889,2017-02-26,2017-02-26 21:00:00+00:00,2017-02-26 21:00:00+00:00,38.8,o3,µg/m³,38.75,38.75,38.75,38.75,38.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,21,6,2,2017
9889,2017-02-26,2017-02-26 22:00:00+00:00,2017-02-26 22:00:00+00:00,46.8,o3,µg/m³,46.75,46.75,46.75,46.75,46.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,22,6,2,2017
9889,2017-02-26,2017-02-26 23:00:00+00:00,2017-02-26 23:00:00+00:00,44.5,o3,µg/m³,44.5,44.5,44.5,44.5,44.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,23,6,2,2017
9889,2017-02-27,2017-02-27 00:00:00+00:00,2017-02-27 00:00:00+00:00,38.3,o3,µg/m³,38.25,38.25,38.25,38.25,38.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,0,0,2,2017
9889,2017-02-27,2017-02-27 01:00:00+00:00,2017-02-27 01:00:00+00:00,23.0,o3,µg/m³,23.0,23.0,23.0,23.0,23.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,1,0,2,2017
9889,2017-02-27,2017-02-27 02:00:00+00:00,2017-02-27 02:00:00+00:00,0.0,o3,µg/m³,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,0.0,500.0,12.0,2,0,2,2017
9889,2017-02-27,2017-02-27 03:00:00+00:00,2017-02-27 03:00:00+00:00,36.5,o3,µg/m³,36.5,36.5,36.5,36.5,36.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,3,0,2,2017
9889,2017-02-27,2017-02-27 04:00:00+00:00,2017-02-27 04:00:00+00:00,41.8,o3,µg/m³,41.75,41.75,41.75,41.75,41.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,4,0,2,2017
9889,2017-02-27,2017-02-27 05:00:00+00:00,2017-02-27 05:00:00+00:00,51.0,o3,µg/m³,51.0,51.0,51.0,51.0,51.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,5,0,2,2017
9889,2017-02-27,2017-02-27 06:00:00+00:00,2017-02-27 06:00:00+00:00,60.8,o3,µg/m³,60.75,60.75,60.75,60.75,60.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,6,0,2,2017
9889,2017-02-27,2017-02-27 07:00:00+00:00,2017-02-27 07:00:00+00:00,54.8,o3,µg/m³,54.75,54.75,54.75,54.75,54.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,7,0,2,2017
9889,2017-02-27,2017-02-27 08:00:00+00:00,2017-02-27 08:00:00+00:00,43.3,o3,µg/m³,43.25,43.25,43.25,43.25,43.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,8,0,2,2017
9889,2017-02-27,2017-02-27 09:00:00+00:00,2017-02-27 09:00:00+00:00,46.5,o3,µg/m³,46.5,46.5,46.5,46.5,46.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,9,0,2,2017
9889,2017-02-27,2017-02-27 10:00:00+00:00,2017-02-27 10:00:00+00:00,46.3,o3,µg/m³,46.25,46.25,46.25,46.25,46.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,10,0,2,2017
9889,2017-02-27,2017-02-27 11:00:00+00:00,2017-02-27 11:00:00+00:00,51.3,o3,µg/m³,51.25,51.25,51.25,51.25,51.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,11,0,2,2017
9889,2017-02-27,2017-02-27 12:00:00+00:00,2017-02-27 12:00:00+00:00,69.5,o3,µg/m³,69.5,69.5,69.5,69.5,69.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,12,0,2,2017
9889,2017-02-27,2017-02-27 13:00:00+00:00,2017-02-27 13:00:00+00:00,78.3,o3,µg/m³,78.25,78.25,78.25,78.25,78.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,13,0,2,2017
9889,2017-02-27,2017-02-27 14:00:00+00:00,2017-02-27 14:00:00+00:00,82.0,o3,µg/m³,82.0,82.0,82.0,82.0,82.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,0.0,12.0,14,0,2,2017
9889,2017-02-27,2017-02-27 15:00:00+00:00,2017-02-27 15:00:00+00:00,70.0,o3,µg/m³,70.0,70.0,70.0,70.0,70.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,15,0,2,2017
9889,2017-02-27,2017-02-27 16:00:00+00:00,2017-02-27 16:00:00+00:00,74.0,o3,µg/m³,74.0,74.0,74.0,74.0,74.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,16,0,2,2017
9889,2017-02-27,2017-02-27 17:00:00+00:00,2017-02-27 17:00:00+00:00,75.3,o3,µg/m³,75.25,75.25,75.25,75.25,75.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,17,0,2,2017
9889,2017-02-27,2017-02-27 18:00:00+00:00,2017-02-27 18:00:00+00:00,72.0,o3,µg/m³,72.0,72.0,72.0,72.0,72.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,18,0,2,2017
9889,2017-02-27,2017-02-27 19:00:00+00:00,2017-02-27 19:00:00+00:00,67.0,o3,µg/m³,67.0,67.0,67.0,67.0,67.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,19,0,2,2017
9889,2017-02-27,2017-02-27 20:00:00+00:00,2017-02-27 20:00:00+00:00,61.8,o3,µg/m³,61.75,61.75,61.75,61.75,61.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,20,0,2,2017
9889,2017-02-27,2017-02-27 21:00:00+00:00,2017-02-27 21:00:00+00:00,71.5,o3,µg/m³,71.5,71.5,71.5,71.5,71.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,21,0,2,2017
9889,2017-02-27,2017-02-27 22:00:00+00:00,2017-02-27 22:00:00+00:00,84.8,o3,µg/m³,84.75,84.75,84.75,84.75,84.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,22,0,2,2017
9889,2017-02-27,2017-02-27 23:00:00+00:00,2017-02-27 23:00:00+00:00,88.5,o3,µg/m³,88.5,88.5,88.5,88.5,88.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,23,0,2,2017
9889,2017-02-28,2017-02-28 00:00:00+00:00,2017-02-28 00:00:00+00:00,89.0,o3,µg/m³,89.0,89.0,89.0,89.0,89.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,0,1,2,2017
9889,2017-02-28,2017-02-28 01:00:00+00:00,2017-02-28 01:00:00+00:00,89.0,o3,µg/m³,89.0,89.0,89.0,89.0,89.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,1,1,2,2017
9889,2017-02-28,2017-02-28 02:00:00+00:00,2017-02-28 02:00:00+00:00,0.0,o3,µg/m³,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,0.0,500.0,12.0,2,1,2,2017
9889,2017-02-28,2017-02-28 03:00:00+00:00,2017-02-28 03:00:00+00:00,83.8,o3,µg/m³,83.75,83.75,83.75,83.75,83.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,3,1,2,2017
9889,2017-02-28,2017-02-28 04:00:00+00:00,2017-02-28 04:00:00+00:00,78.5,o3,µg/m³,78.5,78.5,78.5,78.5,78.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,4,1,2,2017
9889,2017-02-28,2017-02-28 05:00:00+00:00,2017-02-28 05:00:00+00:00,72.8,o3,µg/m³,72.75,72.75,72.75,72.75,72.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,5,1,2,2017
9889,2017-02-28,2017-02-28 06:00:00+00:00,2017-02-28 06:00:00+00:00,60.5,o3,µg/m³,60.5,60.5,60.5,60.5,60.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,6,1,2,2017
9889,2017-02-28,2017-02-28 07:00:00+00:00,2017-02-28 07:00:00+00:00,39.8,o3,µg/m³,39.75,39.75,39.75,39.75,39.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,7,1,2,2017
9889,2017-02-28,2017-02-28 08:00:00+00:00,2017-02-28 08:00:00+00:00,20.8,o3,µg/m³,20.75,20.75,20.75,20.75,20.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,8,1,2,2017
9889,2017-02-28,2017-02-28 09:00:00+00:00,2017-02-28 09:00:00+00:00,13.5,o3,µg/m³,13.5,13.5,13.5,13.5,13.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,9,1,2,2017
9889,2017-02-28,2017-02-28 10:00:00+00:00,2017-02-28 10:00:00+00:00,8.33,o3,µg/m³,8.33,8.33,8.33,8.33,8.33,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,10,1,2,2017
9889,2017-02-28,2017-02-28 11:00:00+00:00,2017-02-28 11:00:00+00:00,11.5,o3,µg/m³,11.5,11.5,11.5,11.5,11.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,11,1,2,2017
9889,2017-02-28,2017-02-28 12:00:00+00:00,2017-02-28 12:00:00+00:00,16.5,o3,µg/m³,16.5,16.5,16.5,16.5,16.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,12,1,2,2017
9889,2017-02-28,2017-02-28 13:00:00+00:00,2017-02-28 13:00:00+00:00,57.3,o3,µg/m³,57.25,57.25,57.25,57.25,57.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,13,1,2,2017
9889,2017-02-28,2017-02-28 14:00:00+00:00,2017-02-28 14:00:00+00:00,64.3,o3,µg/m³,64.25,64.25,64.25,64.25,64.25,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,0.0,12.0,14,1,2,2017
9889,2017-02-28,2017-02-28 15:00:00+00:00,2017-02-28 15:00:00+00:00,71.0,o3,µg/m³,71.0,71.0,71.0,71.0,71.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,15,1,2,2017
9889,2017-02-28,2017-02-28 16:00:00+00:00,2017-02-28 16:00:00+00:00,78.8,o3,µg/m³,78.75,78.75,78.75,78.75,78.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,16,1,2,2017
9889,2017-02-28,2017-02-28 17:00:00+00:00,2017-02-28 17:00:00+00:00,76.5,o3,µg/m³,76.5,76.5,76.5,76.5,76.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,17,1,2,2017
9889,2017-02-28,2017-02-28 18:00:00+00:00,2017-02-28 18:00:00+00:00,70.0,o3,µg/m³,70.0,70.0,70.0,70.0,70.0,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,18,1,2,2017
9889,2017-02-28,2017-02-28 19:00:00+00:00,2017-02-28 19:00:00+00:00,63.5,o3,µg/m³,63.5,63.5,63.5,63.5,63.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,19,1,2,2017
9889,2017-02-28,2017-02-28 20:00:00+00:00,2017-02-28 20:00:00+00:00,77.5,o3,µg/m³,77.5,77.5,77.5,77.5,77.5,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,20,1,2,2017
9889,2017-02-28,2017-02-28 21:00:00+00:00,2017-02-28 21:00:00+00:00,72.8,o3,µg/m³,72.75,72.75,72.75,72.75,72.75,0.0,1,1,100.0,3472,FR02020,43.510559975903,5.21972384044637,500.0,500.0,12.0,21,1,2,2017
